match_id,inning,player_id,player,bat_inning,ball_inning,ball_faced,run_scored,4s,6s,50s,100s,ball_delivered,run_given,wicket,catch,stump,run_out,dismissed_by,dismissal_type,dream11_score
274,0,554,Y Nagar,1,1,24,18,1,0,0,0,7,15,0,0,0,0,R Vinay Kumar,caught,13
274,0,555,Y Venugopal Rao,1,0,38,40,5,0,0,0,0,0,0,0,0,0,P Parameswaran,caught,45
274,0,524,TR Birt,1,0,15,27,5,0,0,0,0,0,0,0,0,0,R Vinay Kumar,caught,32
274,0,187,IK Pathan,1,1,6,5,0,0,0,0,27,39,0,0,0,0,0,0,5
274,0,398,RE van der Merwe,1,1,3,2,0,0,0,0,20,17,2,0,0,0,0,0,52
274,0,25,AB Agarkar,0,1,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0
274,0,531,UT Yadav,0,1,0,0,0,0,0,0,8,23,0,1,0,0,0,0,2
274,0,279,M Morkel,0,1,0,0,0,0,0,0,21,29,1,0,0,0,0,0,25
274,1,275,M Klinger,1,0,21,18,3,0,0,0,0,0,0,0,0,0,RE van der Merwe,lbw,21
274,1,80,BB McCullum,1,0,22,37,5,2,0,0,0,0,0,0,0,0,M Morkel,caught,46
274,1,360,PA Patel,1,0,34,37,5,0,0,0,0,0,0,3,0,0,0,0,66
274,1,143,DPMD Jayawardene,1,0,11,7,1,0,0,0,0,0,0,0,0,0,0,run out,6
274,1,86,BJ Hodge,1,0,13,24,3,1,0,0,0,0,0,0,0,0,0,0,29
274,1,393,RA Jadeja,0,1,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0
274,1,417,RV Gomez,0,1,0,0,0,0,0,0,12,16,0,0,0,0,0,0,0
274,1,392,R Vinay Kumar,0,1,0,0,0,0,0,0,25,27,2,1,0,0,0,0,58
274,1,353,P Parameswaran,0,1,0,0,0,0,0,0,24,29,2,0,0,0,0,0,50
274,1,447,S Sreesanth,0,1,0,0,0,0,0,0,25,24,1,0,0,0,0,0,27
274,1,405,RP Singh,0,1,0,0,0,0,0,0,25,28,1,2,0,0,0,0,41
275,0,152,EJG Morgan,1,0,18,14,0,1,0,0,0,0,0,1,0,0,DT Christian,bowled,24
275,0,212,JH Kallis,1,1,31,30,4,0,0,0,13,12,1,1,0,0,A Mishra,caught,69
275,0,158,G Gambhir,1,0,23,35,3,1,0,0,0,0,0,0,0,0,PP Ojha,caught,40
275,0,557,YK Pathan,1,1,26,47,3,3,0,0,19,19,0,0,0,0,0,0,56
275,0,307,MK Tiwary,1,0,28,33,3,1,0,0,0,0,0,0,0,0,DW Steyn,caught,38
275,0,319,MV Boucher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,0,376,R Bhatia,0,1,0,0,0,0,0,0,24,26,2,0,0,0,0,0,50
275,0,190,Iqbal Abdulla,0,1,0,0,0,0,0,0,24,35,2,0,0,0,0,0,50
275,0,257,L Balaji,0,1,0,0,0,0,0,0,19,27,0,0,0,0,0,0,0
275,0,74,B Lee,0,1,0,0,0,0,0,0,24,30,1,0,0,0,0,0,25
275,1,446,S Sohal,1,0,20,26,3,0,0,0,0,0,0,0,0,0,Iqbal Abdulla,caught,29
275,1,236,KC Sangakkara,1,0,2,0,0,0,0,0,0,0,0,1,0,0,Iqbal Abdulla,caught,2
275,1,110,CL White,1,0,13,13,1,0,0,0,0,0,0,0,0,0,R Bhatia,bowled,14
275,1,126,DB Ravi Teja,1,0,22,30,3,0,0,0,0,0,0,1,0,0,B Lee,bowled,41
275,1,70,B Chipli,1,0,7,12,2,0,0,0,0,0,0,0,0,0,0,0,14
275,1,9,A Mishra,1,1,10,9,0,0,0,0,19,22,1,0,0,0,0,0,34
275,1,368,PP Ojha,0,1,0,0,0,0,0,0,24,33,1,0,0,0,0,0,25
275,1,427,S Dhawan,1,1,46,54,4,1,1,0,6,4,0,1,0,0,JH Kallis,bowled,80
275,1,184,I Sharma,0,1,0,0,0,0,0,0,25,38,0,0,0,0,0,0,-2
275,1,150,DW Steyn,0,1,0,0,0,0,0,0,24,32,1,0,0,0,0,0,25
275,1,148,DT Christian,1,1,3,1,0,0,0,0,28,40,1,0,0,0,R Bhatia,lbw,20
276,0,483,SR Watson,1,1,26,32,5,0,0,0,24,27,0,0,0,0,SB Jakati,caught and bowled,37
276,0,380,R Dravid,1,0,51,66,10,0,1,0,0,0,0,0,0,0,S Randiv,caught,84
276,0,43,AL Menaria,1,1,8,2,0,0,0,0,7,13,0,0,0,0,R Ashwin,caught,-10
276,0,196,J Botha,1,1,6,8,1,0,0,0,24,22,1,1,0,0,SB Jakati,caught,44
276,0,270,LRPL Taylor,1,0,14,20,2,0,0,0,0,0,0,0,0,0,JA Morkel,caught,22
276,0,45,AM Rahane,1,0,9,4,0,0,0,0,0,0,0,0,0,0,JA Morkel,caught and bowled,-2
276,0,491,STR Binny,1,1,7,7,0,0,0,0,6,12,0,0,0,0,0,0,1
276,0,128,DH Yagnik,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
276,0,468,SK Warne,0,1,0,0,0,0,0,0,18,14,0,0,0,0,0,0,4
276,0,467,SK Trivedi,0,1,0,0,0,0,0,0,25,37,1,0,0,0,0,0,25
276,0,335,ND Doshi,0,1,0,0,0,0,0,0,12,24,0,0,0,0,0,0,-6
276,1,297,MEK Hussey,1,0,57,79,8,1,1,0,0,0,0,1,0,0,0,0,105
276,1,285,M Vijay,1,0,6,5,1,0,0,0,0,0,0,2,0,0,J Botha,lbw,22
276,1,466,SK Raina,1,0,53,61,3,1,1,0,0,0,0,1,0,0,SK Trivedi,caught,82
276,1,442,S Randiv,0,1,0,0,0,0,0,0,24,32,1,0,0,0,0,0,25
276,1,456,SB Jakati,0,1,0,0,0,0,0,0,24,22,2,0,0,0,0,0,52
276,1,375,R Ashwin,0,1,0,0,0,0,0,0,25,36,1,0,0,0,0,0,25
276,1,127,DE Bollinger,0,1,0,0,0,0,0,0,25,29,0,0,0,0,0,0,0
276,1,204,JA Morkel,0,1,0,0,0,0,0,0,24,28,2,0,0,0,0,0,50
277,0,30,AC Blizzard,1,0,6,6,1,0,0,0,0,0,0,1,0,0,AC Thomas,caught,15
277,0,482,SR Tendulkar,1,0,25,24,5,0,0,0,0,0,0,0,0,0,Yuvraj Singh,caught,29
277,0,57,AT Rayudu,1,0,28,27,2,0,0,0,0,0,0,1,0,0,Yuvraj Singh,caught,37
277,0,400,RG Sharma,1,0,20,12,0,0,0,0,0,0,0,1,0,0,R Sharma,caught,18
277,0,519,TL Suman,1,0,16,36,3,3,0,0,0,0,0,0,0,0,R Sharma,caught,45
277,0,232,KA Pollard,1,1,23,28,2,2,0,0,24,36,2,0,0,0,JE Taylor,caught,82
277,0,16,A Symonds,1,1,3,3,0,0,0,0,6,7,0,0,0,0,JE Taylor,caught,3
277,0,179,Harbhajan Singh,1,1,3,9,0,1,0,0,18,17,1,0,0,0,0,0,38
277,0,469,SL Malinga,0,1,0,0,0,0,0,0,27,25,3,0,0,0,0,0,77
277,0,146,DS Kulkarni,0,1,0,0,0,0,0,0,25,20,0,1,0,0,0,0,12
277,0,309,MM Patel,0,1,0,0,0,0,0,0,24,34,1,1,0,0,0,0,33
277,1,306,MK Pandey,1,0,49,59,4,3,1,0,0,0,0,3,0,0,SL Malinga,caught,101
277,1,160,GC Smith,1,0,12,6,1,0,0,0,0,0,0,0,0,0,MM Patel,caught,3
277,1,22,AA Jhunjhunwala,1,0,16,10,2,0,0,0,0,0,0,0,0,0,KA Pollard,caught,10
277,1,418,RV Uthappa,1,0,27,34,0,2,0,0,0,0,0,1,0,0,0,0,46
277,1,277,M Manhas,1,0,1,0,0,0,0,0,0,0,0,1,0,0,SL Malinga,caught and bowled,2
277,1,206,JD Ryder,1,1,1,0,0,0,0,0,6,11,0,1,0,0,Harbhajan Singh,caught,-4
277,1,388,R Sharma,1,1,1,0,0,0,0,0,24,7,2,0,0,0,0,0,50
277,1,562,Yuvraj Singh,1,1,16,20,1,2,0,0,24,22,2,1,0,0,SL Malinga,caught,85
277,1,210,JE Taylor,0,1,0,0,0,0,0,0,24,39,2,0,0,0,0,0,48
277,1,459,SB Wagh,1,1,1,0,0,0,0,0,19,28,0,0,0,0,0,run out,-6
277,1,32,AC Thomas,0,1,0,0,0,0,0,0,27,53,1,0,0,0,0,0,19
278,0,80,BB McCullum,1,0,9,1,0,0,0,0,0,0,0,1,0,0,JD Unadkat,caught,3
278,0,275,M Klinger,1,0,26,29,3,0,0,0,0,0,0,0,0,0,YK Pathan,caught,32
278,0,360,PA Patel,1,0,16,21,4,0,0,0,0,0,0,0,0,0,JD Unadkat,caught,25
278,0,143,DPMD Jayawardene,1,0,43,55,2,2,1,0,0,0,0,2,0,0,0,0,85
278,0,393,RA Jadeja,1,1,11,8,1,0,0,0,6,7,0,0,0,0,R Bhatia,caught,9
278,0,86,BJ Hodge,1,0,19,35,3,2,0,0,0,0,0,0,0,0,0,0,42
278,0,417,RV Gomez,1,1,1,1,0,0,0,0,24,14,2,0,0,0,0,0,57
278,0,353,P Parameswaran,0,1,0,0,0,0,0,0,24,21,0,0,0,0,0,0,2
278,0,392,R Vinay Kumar,0,1,0,0,0,0,0,0,24,29,3,0,0,0,0,0,75
278,0,447,S Sreesanth,0,1,0,0,0,0,0,0,19,24,0,0,0,0,0,0,0
278,0,405,RP Singh,0,1,0,0,0,0,0,0,25,44,2,0,0,0,0,0,46
278,1,152,EJG Morgan,1,0,52,66,8,2,1,0,0,0,0,0,0,0,0,run out,86
278,1,158,G Gambhir,1,0,1,0,0,0,0,0,0,0,0,0,0,0,RV Gomez,caught,-6
278,1,307,MK Tiwary,1,0,7,1,0,0,0,0,0,0,0,0,0,0,R Vinay Kumar,caught,-5
278,1,319,MV Boucher,1,0,4,5,0,0,0,0,0,0,0,0,0,0,RP Singh,bowled,5
278,1,557,YK Pathan,1,1,13,17,2,0,0,0,19,16,1,1,0,0,R Vinay Kumar,caught,54
278,1,376,R Bhatia,1,1,1,1,0,0,0,0,18,22,1,1,0,0,0,0,34
278,1,435,S Ladda,0,1,0,0,0,0,0,0,7,13,0,0,0,0,0,0,-6
278,1,212,JH Kallis,1,1,42,45,5,0,0,0,19,21,0,1,0,0,RV Gomez,bowled,58
278,1,190,Iqbal Abdulla,0,1,0,0,0,0,0,0,12,16,0,1,0,0,0,0,8
278,1,207,JD Unadkat,0,1,0,0,0,0,0,0,25,25,2,0,0,0,0,0,50
278,1,74,B Lee,1,1,2,1,0,0,0,0,25,43,0,0,0,0,0,run out,-7
279,0,427,S Dhawan,1,0,18,29,5,0,0,0,0,0,0,0,0,0,AB Agarkar,caught,34
279,0,126,DB Ravi Teja,1,0,9,2,0,0,0,0,0,0,0,0,0,0,AM Salvi,caught,-4
279,0,236,KC Sangakkara,1,0,37,44,8,0,0,0,0,0,0,2,1,0,JR Hopes,caught,80
279,0,218,JP Duminy,1,1,32,55,2,4,1,0,6,11,0,1,0,0,0,run out,75
279,0,148,DT Christian,1,1,23,27,2,0,0,0,28,31,1,1,0,0,0,0,62
279,0,70,B Chipli,1,1,2,1,0,0,0,0,6,20,0,0,0,0,AB Agarkar,caught,-9
279,0,183,I Malhotra,1,1,4,7,1,0,0,0,6,23,0,0,0,0,0,0,2
279,0,9,A Mishra,0,1,0,0,0,0,0,0,24,53,1,0,0,0,0,0,19
279,0,184,I Sharma,0,1,0,0,0,0,0,0,26,16,2,0,0,0,0,0,56
279,0,150,DW Steyn,0,1,0,0,0,0,0,0,26,25,2,0,0,0,0,0,52
279,1,41,AJ Finch,1,0,2,0,0,0,0,0,0,0,0,1,0,0,DW Steyn,caught,2
279,1,536,V Sehwag,1,0,58,119,13,6,0,1,0,0,0,1,0,0,DW Steyn,caught,168
279,1,342,NV Ojha,1,0,10,7,1,0,0,0,0,0,0,1,0,0,I Sharma,caught,16
279,1,524,TR Birt,1,0,9,4,0,0,0,0,0,0,0,0,0,0,DT Christian,bowled,-2
279,1,554,Y Nagar,1,1,3,7,0,1,0,0,9,20,0,0,0,0,0,0,3
279,1,555,Y Venugopal Rao,1,1,14,3,0,0,0,0,6,12,0,0,0,0,I Sharma,caught,-9
279,1,220,JR Hopes,1,1,10,17,2,0,0,0,19,30,1,0,0,0,0,0,42
279,1,25,AB Agarkar,0,1,0,0,0,0,0,0,24,30,2,0,0,0,0,0,50
279,1,46,AM Salvi,0,1,0,0,0,0,0,0,25,26,1,1,0,0,0,0,33
279,1,187,IK Pathan,1,1,16,12,1,0,0,0,18,18,0,0,0,0,A Mishra,stumped,13
279,1,279,M Morkel,0,1,0,0,0,0,0,0,24,39,1,0,0,0,0,0,23
280,0,102,CH Gayle,1,1,49,107,10,9,0,1,24,21,3,0,0,0,PP Chawla,caught,228
280,0,520,TM Dilshan,1,0,9,16,4,0,0,0,0,0,0,0,0,0,R McLaren,caught,20
280,0,534,V Kohli,1,1,32,27,4,0,0,0,7,7,0,0,0,0,PP Chawla,bowled,31
280,0,29,AB de Villiers,1,0,14,27,2,2,0,0,0,0,0,0,0,0,0,0,33
280,0,489,SS Tiwary,1,0,9,13,2,0,0,0,0,0,0,1,0,0,RJ Harris,caught and bowled,23
280,0,58,AUK Pathan,1,0,1,0,0,0,0,0,0,0,0,2,0,0,RJ Harris,lbw,10
280,0,273,M Kaif,1,0,4,3,0,0,0,0,0,0,0,0,0,0,RJ Harris,bowled,3
280,0,10,A Mithun,1,1,3,6,1,0,0,0,19,29,0,1,0,0,0,0,13
280,0,138,DL Vettori,0,1,0,0,0,0,0,0,24,14,1,0,0,0,0,0,31
280,0,422,S Aravind,0,1,0,0,0,0,0,0,24,14,4,0,0,0,0,0,114
280,0,563,Z Khan,0,1,0,0,0,0,0,0,27,35,1,0,0,0,0,0,25
280,1,31,AC Gilchrist,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,run out,-6
280,1,362,PC Valthaty,1,0,18,21,4,0,0,0,0,0,0,0,0,0,CH Gayle,caught,25
280,1,464,SE Marsh,1,0,8,4,0,0,0,0,0,0,0,0,0,0,S Aravind,caught and bowled,0
280,1,237,KD Karthik,1,0,15,20,3,0,0,0,0,0,0,0,0,0,CH Gayle,lbw,23
280,1,506,Sunny Singh,1,0,5,4,0,0,0,0,0,0,0,0,0,0,DL Vettori,caught,4
280,1,44,AM Nayar,1,1,4,1,0,0,0,0,6,9,0,0,0,0,S Aravind,caught,-7
280,1,367,PP Chawla,1,1,6,5,0,0,0,0,24,37,2,0,0,0,CH Gayle,bowled,53
280,1,256,L Ablish,1,1,2,0,0,0,0,0,18,39,0,0,0,0,0,0,-12
280,1,381,R McLaren,1,1,33,28,1,0,0,0,25,41,1,0,0,0,S Aravind,bowled,52
280,1,401,RJ Harris,1,1,25,17,1,0,0,0,24,42,3,1,0,0,S Aravind,caught,95
280,1,351,P Kumar,1,1,8,15,2,1,0,0,24,37,0,1,0,0,0,0,25
281,0,297,MEK Hussey,1,0,26,15,0,0,0,0,0,0,0,0,0,0,L Balaji,caught,11
281,0,285,M Vijay,1,0,14,5,0,0,0,0,0,0,0,0,0,0,Iqbal Abdulla,caught and bowled,-1
281,0,466,SK Raina,1,0,10,4,0,0,0,0,0,0,0,0,0,0,YK Pathan,caught,-2
281,0,424,S Badrinath,1,0,41,54,3,2,1,0,0,0,0,0,0,0,0,run out,69
281,0,204,JA Morkel,1,1,32,30,3,0,0,0,13,15,0,0,0,0,0,0,33
281,0,442,S Randiv,0,1,0,0,0,0,0,0,13,14,0,1,0,0,0,0,8
281,0,456,SB Jakati,0,1,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0
281,0,127,DE Bollinger,0,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0
281,0,375,R Ashwin,0,1,0,0,0,0,0,0,19,12,2,0,0,0,0,0,56
281,1,152,EJG Morgan,1,0,8,5,1,0,0,0,0,0,0,1,0,0,R Ashwin,bowled,12
281,1,158,G Gambhir,1,0,19,16,2,0,0,0,0,0,0,0,0,0,R Ashwin,caught,18
281,1,307,MK Tiwary,1,0,13,15,2,0,0,0,0,0,0,0,0,0,0,0,17
281,1,212,JH Kallis,1,1,23,21,2,0,0,0,6,9,0,1,0,0,0,0,29
281,1,207,JD Unadkat,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,-6
281,1,257,L Balaji,0,1,0,0,0,0,0,0,25,33,2,0,0,0,0,0,50
281,1,376,R Bhatia,0,1,0,0,0,0,0,0,12,10,0,0,0,0,0,0,2
281,1,557,YK Pathan,0,1,0,0,0,0,0,0,25,25,1,0,0,0,0,0,25
281,1,190,Iqbal Abdulla,0,1,0,0,0,0,0,0,25,16,1,0,0,0,0,0,31
281,1,74,B Lee,0,1,0,0,0,0,0,0,24,10,0,0,0,0,0,0,6
282,0,30,AC Blizzard,1,0,24,37,8,0,0,0,0,0,0,0,0,0,S Nadeem,caught,45
282,0,482,SR Tendulkar,1,0,15,14,3,0,0,0,0,0,0,0,0,0,IK Pathan,bowled,17
282,0,57,AT Rayudu,1,0,40,59,7,2,1,0,0,0,0,1,0,0,JR Hopes,caught,86
282,0,400,RG Sharma,1,0,32,49,2,3,0,0,0,0,0,1,0,0,M Morkel,caught,65
282,0,232,KA Pollard,1,1,9,9,1,0,0,0,15,24,2,0,0,0,0,0,58
282,0,16,A Symonds,1,1,4,4,0,0,0,0,12,23,0,1,0,0,0,0,6
282,0,519,TL Suman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,0,146,DS Kulkarni,0,1,0,0,0,0,0,0,25,27,1,0,0,0,0,0,25
282,0,309,MM Patel,0,1,0,0,0,0,0,0,25,29,2,2,0,0,0,0,66
282,0,469,SL Malinga,0,1,0,0,0,0,0,0,23,19,2,0,0,0,0,0,54
282,0,179,Harbhajan Singh,0,1,0,0,0,0,0,0,26,24,3,0,0,0,0,0,77
282,1,536,V Sehwag,1,0,4,2,0,0,0,0,0,0,0,2,0,0,MM Patel,caught,14
282,1,123,DA Warner,1,0,2,1,0,0,0,0,0,0,0,0,0,0,Harbhajan Singh,lbw,-3
282,1,99,CA Ingram,1,0,2,1,0,0,0,0,0,0,0,0,0,0,SL Malinga,bowled,-3
282,1,342,NV Ojha,1,0,8,1,0,0,0,0,0,0,0,0,0,0,MM Patel,caught,-5
282,1,555,Y Venugopal Rao,1,0,27,37,4,1,0,0,0,0,0,1,0,0,DS Kulkarni,bowled,51
282,1,554,Y Nagar,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Harbhajan Singh,caught,-6
282,1,220,JR Hopes,1,1,45,55,10,0,1,0,24,45,1,0,0,0,0,run out,92
282,1,439,S Nadeem,1,1,1,0,0,0,0,0,24,29,1,0,0,0,KA Pollard,caught,19
282,1,25,AB Agarkar,1,1,7,7,1,0,0,0,24,32,0,0,0,0,0,0,8
282,1,187,IK Pathan,1,1,20,23,4,0,0,0,25,23,1,0,0,0,SL Malinga,bowled,54
282,1,279,M Morkel,1,1,9,10,1,0,0,0,27,49,1,0,0,0,KA Pollard,caught,32
283,0,275,M Klinger,1,0,25,24,3,0,0,0,0,0,0,0,0,0,CH Gayle,bowled,27
283,0,80,BB McCullum,1,0,17,22,3,0,0,0,0,0,0,0,0,0,DL Vettori,caught,25
283,0,360,PA Patel,1,0,14,19,3,0,0,0,0,0,0,0,0,0,0,0,22
283,0,143,DPMD Jayawardene,1,0,10,3,0,0,0,0,0,0,0,0,0,0,DL Vettori,caught,-3
283,0,86,BJ Hodge,1,0,13,5,0,0,0,0,0,0,0,0,0,0,S Aravind,caught,-1
283,0,393,RA Jadeja,1,1,23,23,2,0,0,0,24,25,0,0,0,0,A Mithun,caught,25
283,0,417,RV Gomez,1,0,16,7,1,0,0,0,0,0,0,0,0,0,S Aravind,caught,2
283,0,392,R Vinay Kumar,1,1,4,3,0,0,0,0,18,18,1,0,0,0,Z Khan,caught,28
283,0,409,RR Powar,1,1,6,8,0,0,0,0,12,27,0,0,0,0,0,0,2
283,0,405,RP Singh,0,1,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0
283,0,353,P Parameswaran,1,1,1,1,0,0,0,0,14,44,0,0,0,0,0,0,-5
283,1,534,V Kohli,1,0,34,27,3,0,0,0,0,0,0,1,0,0,0,0,38
283,1,234,KB Arun Karthik,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
283,1,29,AB de Villiers,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
283,1,273,M Kaif,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
283,1,520,TM Dilshan,1,1,31,52,8,1,1,0,7,8,0,0,0,0,0,0,70
283,1,10,A Mithun,0,1,0,0,0,0,0,0,20,21,1,0,0,0,0,0,25
283,1,138,DL Vettori,0,1,0,0,0,0,0,0,24,24,2,1,0,0,0,0,58
283,1,102,CH Gayle,1,1,17,44,3,5,0,0,29,26,1,0,0,0,R Vinay Kumar,bowled,84
283,1,422,S Aravind,0,1,0,0,0,0,0,0,25,20,2,0,0,0,0,0,54
283,1,563,Z Khan,0,1,0,0,0,0,0,0,24,26,1,1,0,0,0,0,33
284,0,31,AC Gilchrist,1,0,8,3,0,0,0,0,0,0,0,1,0,0,R Sharma,caught,5
284,0,362,PC Valthaty,1,1,22,23,4,0,0,0,13,17,0,0,0,0,R Sharma,caught,27
284,0,464,SE Marsh,1,0,28,32,3,1,0,0,0,0,0,0,0,0,B Kumar,bowled,37
284,0,237,KD Karthik,1,0,27,30,3,0,0,0,0,0,0,0,0,0,MR Marsh,caught,33
284,0,132,DJ Hussey,1,0,5,4,0,0,0,0,0,0,0,1,0,0,B Kumar,caught,12
284,0,320,Mandeep Singh,1,0,11,6,0,0,0,0,0,0,0,0,0,0,WD Parnell,caught,2
284,0,461,SD Chitnis,1,0,9,9,1,0,0,0,0,0,0,0,0,0,WD Parnell,caught,10
284,0,401,RJ Harris,1,1,4,4,1,0,0,0,27,26,1,0,0,0,MR Marsh,caught,32
284,0,351,P Kumar,1,1,5,3,0,0,0,0,24,18,1,0,0,0,0,0,30
284,0,465,SJ Srivastava,1,1,1,1,0,0,0,0,20,20,2,1,0,0,0,0,59
284,0,77,BA Bhatt,0,1,0,0,0,0,0,0,25,39,1,0,0,0,0,0,23
284,1,206,JD Ryder,1,0,18,15,3,0,0,0,0,0,0,0,0,0,BA Bhatt,caught,18
284,1,306,MK Pandey,1,0,33,28,3,0,0,0,0,0,0,0,0,0,P Kumar,bowled,31
284,1,418,RV Uthappa,1,0,18,22,3,0,0,0,0,0,0,1,0,0,RJ Harris,caught,33
284,1,105,CJ Ferguson,1,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0
284,1,22,AA Jhunjhunwala,1,1,3,0,0,0,0,0,6,11,0,3,0,0,SJ Srivastava,caught,12
284,1,314,MR Marsh,1,1,6,2,0,0,0,0,24,27,2,0,0,0,0,0,46
284,1,562,Yuvraj Singh,1,1,16,35,5,2,0,0,12,18,0,2,0,0,SJ Srivastava,caught and bowled,58
284,1,388,R Sharma,0,1,0,0,0,0,0,0,24,18,2,0,0,0,0,0,54
284,1,548,WD Parnell,0,1,0,0,0,0,0,0,24,12,2,0,0,0,0,0,56
284,1,459,SB Wagh,0,1,0,0,0,0,0,0,12,18,0,0,0,0,0,0,-2
284,1,72,B Kumar,0,1,0,0,0,0,0,0,18,15,2,1,0,0,0,0,60
285,0,297,MEK Hussey,1,0,31,46,8,0,0,0,0,0,0,0,0,0,J Botha,bowled,54
285,0,285,M Vijay,1,0,43,53,2,3,1,0,0,0,0,0,0,0,0,run out,69
285,0,466,SK Raina,1,1,27,43,6,0,0,0,3,0,2,1,0,0,A Singh,bowled,113
285,0,316,MS Dhoni,1,0,19,41,3,3,0,0,0,0,0,2,0,0,0,0,66
285,0,204,JA Morkel,1,1,5,5,0,0,0,0,19,21,1,0,0,0,0,0,30
285,0,549,WP Saha,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
285,0,456,SB Jakati,0,1,0,0,0,0,0,0,25,30,0,1,0,0,0,0,8
285,0,375,R Ashwin,0,1,0,0,0,0,0,0,24,24,3,0,0,0,0,0,75
285,0,129,DJ Bravo,0,1,0,0,0,0,0,0,25,36,1,1,0,0,0,0,33
285,0,127,DE Bollinger,0,1,0,0,0,0,0,0,25,22,3,0,0,0,0,0,77
285,1,380,R Dravid,1,0,17,20,2,0,0,0,0,0,0,0,0,0,DE Bollinger,caught,22
285,1,45,AM Rahane,1,0,36,52,7,0,1,0,0,0,0,0,0,0,DJ Bravo,caught,67
285,1,270,LRPL Taylor,1,0,9,6,0,0,0,0,0,0,0,0,0,0,JA Morkel,caught,4
285,1,55,AS Raut,1,0,14,19,1,1,0,0,0,0,0,0,0,0,0,run out,22
285,1,128,DH Yagnik,1,0,7,3,0,0,0,0,0,0,0,0,0,0,DE Bollinger,bowled,-3
285,1,467,SK Trivedi,0,1,0,0,0,0,0,0,12,33,0,0,0,0,0,0,-6
285,1,468,SK Warne,1,1,2,0,0,0,0,0,26,34,1,0,0,0,SK Raina,caught,19
285,1,196,J Botha,1,1,18,14,0,0,0,0,25,23,1,0,0,0,DE Bollinger,caught and bowled,41
285,1,483,SR Watson,1,1,10,11,1,0,0,0,25,47,0,0,0,0,R Ashwin,caught,6
285,1,15,A Singh,1,1,2,1,0,0,0,0,24,42,1,0,0,0,SK Raina,caught and bowled,18
285,1,43,AL Menaria,1,1,6,2,0,0,0,0,13,17,0,0,0,0,R Ashwin,caught,-4
286,0,427,S Dhawan,1,0,17,24,1,2,0,0,0,0,0,0,0,0,Yuvraj Singh,caught,29
286,0,126,DB Ravi Teja,1,0,28,30,4,0,0,0,0,0,0,0,0,0,MR Marsh,bowled,34
286,0,236,KC Sangakkara,1,0,13,12,1,0,0,0,0,0,0,1,0,0,R Sharma,lbw,21
286,0,218,JP Duminy,1,1,30,30,1,0,0,0,12,22,0,0,0,0,MR Marsh,caught,25
286,0,148,DT Christian,1,1,11,10,1,0,0,0,19,21,2,0,0,0,Yuvraj Singh,lbw,61
286,0,70,B Chipli,1,0,14,18,2,0,0,0,0,0,0,0,0,0,0,0,20
286,0,446,S Sohal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,MR Marsh,caught,-6
286,0,9,A Mishra,1,1,1,0,0,0,0,0,21,26,1,0,0,0,MR Marsh,caught,19
286,0,150,DW Steyn,1,1,6,11,1,0,0,0,25,30,0,0,0,0,WD Parnell,caught,12
286,0,184,I Sharma,0,1,0,0,0,0,0,0,18,25,0,0,0,0,0,0,0
286,0,368,PP Ojha,0,1,0,0,0,0,0,0,18,13,1,0,0,0,0,0,29
286,1,206,JD Ryder,1,0,21,35,5,2,0,0,0,0,0,1,0,0,PP Ojha,bowled,52
286,1,306,MK Pandey,1,0,42,49,6,2,0,0,0,0,0,0,0,0,A Mishra,lbw,59
286,1,460,SC Ganguly,1,0,32,32,3,1,0,0,0,0,0,0,0,0,0,0,37
286,1,418,RV Uthappa,1,0,3,1,0,0,0,0,0,0,0,1,0,0,DT Christian,caught,3
286,1,105,CJ Ferguson,1,0,9,15,3,0,0,0,0,0,0,1,0,0,0,0,26
286,1,314,MR Marsh,0,1,0,0,0,0,0,0,24,25,4,0,0,0,0,0,108
286,1,562,Yuvraj Singh,1,1,6,2,0,0,0,0,24,17,2,0,0,0,DT Christian,bowled,50
286,1,388,R Sharma,0,1,0,0,0,0,0,0,24,24,1,1,0,0,0,0,33
286,1,548,WD Parnell,0,1,0,0,0,0,0,0,25,38,1,0,0,0,0,0,23
286,1,459,SB Wagh,0,1,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0
286,1,72,B Kumar,0,1,0,0,0,0,0,0,18,24,0,1,0,0,0,0,8
287,0,362,PC Valthaty,1,0,15,14,3,0,0,0,0,0,0,0,0,0,MM Patel,caught,17
